Tweet,Time,Link,Media
"Buisson is named after Henri Buisson - French physicist, astronomer (1873 -1944).",2017-04-18 05:46:24.840000,https://en.wikipedia.org/wiki/Henri_Buisson,
Day 410.7: Arrived at Vesalius,2017-04-18 09:18:37.710000,http://wenamethestars.inkleby.com/feature/6365,http://wenamethestars.inkleby.com/static/moon/1802.png
Vesalius is named after Andreas Vesalius - Belgian doctor (1514 -1564).,2017-04-18 09:19:37.710000,https://en.wikipedia.org/wiki/Andreas_Vesalius,
Day 411.0: Arrived at Khvol'son,2017-04-18 17:47:46.770000,http://wenamethestars.inkleby.com/feature/3018,http://wenamethestars.inkleby.com/static/moon/1803.png
Day 411.2: Arrived at Meitner,2017-04-18 21:04:26.130000,http://wenamethestars.inkleby.com/feature/3807,http://wenamethestars.inkleby.com/static/moon/1804.png
Meitner is named after Lise Meitner - Austrian physicist (1878 -1968).,2017-04-18 21:05:26.130000,https://en.wikipedia.org/wiki/Lise_Meitner,
Day 411.4: Arrived at Kondratyuk,2017-04-19 02:51:28.710000,http://wenamethestars.inkleby.com/feature/3083,http://wenamethestars.inkleby.com/static/moon/1805.png
Day 411.6: Arrived at Sherrington,2017-04-19 08:20:54.060000,http://wenamethestars.inkleby.com/feature/5485,http://wenamethestars.inkleby.com/static/moon/1806.png
Sherrington is named after Sir Charles Scott Sherrington - British neurophysiologist; Nobel laureate (1856 -1952).,2017-04-19 08:21:54.060000,https://en.wikipedia.org/wiki/Charles_Scott_Sherrington,
Day 411.8: Arrived at Langemak,2017-04-19 11:00:26.910000,http://wenamethestars.inkleby.com/feature/3269,http://wenamethestars.inkleby.com/static/moon/1807.png
Day 412.1: Arrived at D'Arsonval,2017-04-19 19:48:25.110000,http://wenamethestars.inkleby.com/feature/1697,http://wenamethestars.inkleby.com/static/moon/1808.png
D'Arsonval is named after Jacques Arsène D'Arsonval - French physicist (1851 -1940).,2017-04-19 19:49:25.110000,https://en.wikipedia.org/wiki/Jacques-Ars%C3%A8ne_d%27Arsonval,
Day 412.2: Arrived at Danjon,2017-04-19 21:24:10.530000,http://wenamethestars.inkleby.com/feature/1402,http://wenamethestars.inkleby.com/static/moon/1809.png
Danjon is named after Andre Danjon - French astronomer (1890 -1967).,2017-04-19 21:25:10.530000,https://en.wikipedia.org/wiki/Andr%C3%A9-Louis_Danjon,
Day 412.4: Arrived at Delporte,2017-04-20 03:02:51.630000,http://wenamethestars.inkleby.com/feature/1477,http://wenamethestars.inkleby.com/static/moon/1810.png
Delporte is named after Eugène Joseph Delporte - Belgian astronomer (1882 -1955).,2017-04-20 03:03:51.630000,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Joseph_Delporte,
Day 412.5: Arrived at Litke (Lütke),2017-04-20 05:57:02.250000,http://wenamethestars.inkleby.com/feature/3425,http://wenamethestars.inkleby.com/static/moon/1811.png
Litke (Lütke) is named after Fyodor Petrovich (Lütke) - Russian geographer (1797 -1882).,2017-04-20 05:58:02.250000,https://en.wikipedia.org/wiki/Fyodor_Litke,
Day 412.7: Arrived at Fermi,2017-04-20 08:47:24.180000,http://wenamethestars.inkleby.com/feature/1940,http://wenamethestars.inkleby.com/static/moon/1812.png
Fermi is named after Enrico Fermi - Italian -American physicist; Nobel laureate (1901 -1954).,2017-04-20 08:48:24.180000,https://en.wikipedia.org/wiki/Enrico_Fermi,
Day 412.7: Arrived at Babakin,2017-04-20 10:10:00.120000,http://wenamethestars.inkleby.com/feature/531,http://wenamethestars.inkleby.com/static/moon/1813.png
Day 412.8: Arrived at Xenophon,2017-04-20 13:05:25.440000,http://wenamethestars.inkleby.com/feature/6607,http://wenamethestars.inkleby.com/static/moon/1814.png
"Xenophon is named after Xenophon - Greek natural philosopher, historian (c. 430 -354 B.C.).",2017-04-20 13:06:25.440000,https://en.wikipedia.org/wiki/Xenophon,
Day 412.9: Arrived at Diderot,2017-04-20 15:35:53.520000,http://wenamethestars.inkleby.com/feature/1529,http://wenamethestars.inkleby.com/static/moon/1815.png
Diderot is named after Denis Diderot - French philosopher (1713 -1784).,2017-04-20 15:36:53.520000,https://en.wikipedia.org/wiki/Denis_Diderot,
Day 413.1: Arrived at Zhiritskiy,2017-04-20 20:27:27.810000,http://wenamethestars.inkleby.com/feature/6732,http://wenamethestars.inkleby.com/static/moon/1816.png
Day 413.3: Arrived at Schaeberle,2017-04-21 00:58:34.770000,http://wenamethestars.inkleby.com/feature/5361,http://wenamethestars.inkleby.com/static/moon/1817.png
Schaeberle is named after John Martin Schaeberle - American astronomer (1853 -1924).,2017-04-21 00:59:34.770000,https://en.wikipedia.org/wiki/John_Martin_Schaeberle,
Day 413.4: Arrived at Izsak,2017-04-21 03:34:47.280000,http://wenamethestars.inkleby.com/feature/2776,http://wenamethestars.inkleby.com/static/moon/1818.png
Izsak is named after Imre Izsak - Hungarian -American astronomer (1929 -1965).,2017-04-21 03:35:47.280000,https://en.wikipedia.org/wiki/Imre_Izsak,
Day 413.8: Arrived at Tyndall,2017-04-21 12:41:54.600000,http://wenamethestars.inkleby.com/feature/6167,http://wenamethestars.inkleby.com/static/moon/1819.png
Tyndall is named after John Tyndall - British physicist (1820 -1893).,2017-04-21 12:42:54.600000,https://en.wikipedia.org/wiki/John_Tyndall,
Day 413.9: Arrived at Pizzetti,2017-04-21 15:33:59.760000,http://wenamethestars.inkleby.com/feature/4746,http://wenamethestars.inkleby.com/static/moon/1820.png
Pizzetti is named after Paolo Pizzetti - Italian geodesist (1860 -1918).,2017-04-21 15:34:59.760000,https://en.wikipedia.org/wiki/Paolo_Pizzetti,
Day 414.1: Arrived at Clark,2017-04-21 19:00:18,http://wenamethestars.inkleby.com/feature/1232,http://wenamethestars.inkleby.com/static/moon/1821.png
"Clark is named after Alvan Clark - American astronomer (1804 -1887) and Alvan G. Clark - American astronomer, optician (1832 -1897).",2017-04-21 19:01:18,https://en.wikipedia.org/wiki/Alvan_T._Fuller,
Day 414.3: Arrived at Van der Waals,2017-04-21 23:40:26.760000,http://wenamethestars.inkleby.com/feature/6308,http://wenamethestars.inkleby.com/static/moon/1822.png
Van der Waals is named after Johannes Diderik Waals - Dutch physicist; Nobel laureate (1837 -1923).,2017-04-21 23:41:26.760000,https://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals,
Day 414.6: Arrived at Pikel'ner,2017-04-22 08:02:02.040000,http://wenamethestars.inkleby.com/feature/4727,http://wenamethestars.inkleby.com/static/moon/1823.png
Day 415.0: Arrived at Vallis Planck,2017-04-22 17:12:56.700000,http://wenamethestars.inkleby.com/feature/6297,http://wenamethestars.inkleby.com/static/moon/1824.png
Day 415.1: Arrived at Fechner,2017-04-22 19:23:43.890000,http://wenamethestars.inkleby.com/feature/1925,http://wenamethestars.inkleby.com/static/moon/1825.png
"Fechner is named after Gustav Theodor Fechner - German physicist, psychologist, and  philosopher (1801 -1887).",2017-04-22 19:24:43.890000,https://en.wikipedia.org/wiki/Gustav_Fechner,
Day 415.5: Arrived at Grotrian,2017-04-23 05:02:14.370000,http://wenamethestars.inkleby.com/feature/2258,http://wenamethestars.inkleby.com/static/moon/1826.png
Grotrian is named after Walter Grotrian - German astronomer (1890 -1954).,2017-04-23 05:03:14.370000,https://en.wikipedia.org/wiki/Walter_Grotrian,
Day 416.0: Arrived at Schrödinger,2017-04-23 17:15:47.430000,http://wenamethestars.inkleby.com/feature/5381,http://wenamethestars.inkleby.com/static/moon/1827.png
"Schrödinger is named after Schrödinger, Erwin - Austrian physicist; Nobel laureate (1887 -1961).",2017-04-23 17:16:47.430000,https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger,
Day 416.4: Arrived at Nefed'ev,2017-04-24 01:43:03.990000,http://wenamethestars.inkleby.com/feature/14538,http://wenamethestars.inkleby.com/static/moon/1828.png
Day 416.9: Arrived at Shackleton,2017-04-24 15:29:50.010000,http://wenamethestars.inkleby.com/feature/5450,http://wenamethestars.inkleby.com/static/moon/1829.png
Shackleton is named after Sir Ernest Henry Shackleton - Irish -born British Antarctic explorer (1874 -1922).,2017-04-24 15:30:50.010000,https://en.wikipedia.org/wiki/Ernest_Shackleton,
Day 418.2: Arrived at Van Wijk,2017-04-25 22:00:24.210000,http://wenamethestars.inkleby.com/feature/6317,http://wenamethestars.inkleby.com/static/moon/1830.png
Van Wijk is named after Uco Wijk - Dutch -American astronomer (1924 -1966).,2017-04-25 22:01:24.210000,https://en.wikipedia.org/wiki/Uco_van_Wijk,
Day 418.4: Arrived at Kimura,2017-04-26 03:25:51.510000,http://wenamethestars.inkleby.com/feature/3033,http://wenamethestars.inkleby.com/static/moon/1831.png
Kimura is named after Hisashi Kimura - Japanese astronomer (1870 -1943).,2017-04-26 03:26:51.510000,https://en.wikipedia.org/wiki/Hisashi_Kimura,
Day 418.8: Arrived at Cassegrain,2017-04-26 12:48:08.460000,http://wenamethestars.inkleby.com/feature/1044,http://wenamethestars.inkleby.com/static/moon/1832.png
"Cassegrain is named after Laurent Cassegrain - French astronomer, doctor (1629 -1693).",2017-04-26 12:49:08.460000,https://en.wikipedia.org/wiki/Laurent_Cassegrain,
Day 419.2: Arrived at Priestley,2017-04-26 21:34:35.400000,http://wenamethestars.inkleby.com/feature/4822,http://wenamethestars.inkleby.com/static/moon/1833.png
Priestley is named after Joseph Priestley - British chemist (1733 -1804).,2017-04-26 21:35:35.400000,https://en.wikipedia.org/wiki/Joseph_Priestley,
Day 419.5: Arrived at Lebedev,2017-04-27 03:51:59.850000,http://wenamethestars.inkleby.com/feature/3320,http://wenamethestars.inkleby.com/static/moon/1834.png
Day 419.7: Arrived at Pogson,2017-04-27 09:38:59.730000,http://wenamethestars.inkleby.com/feature/4774,http://wenamethestars.inkleby.com/static/moon/1835.png
Pogson is named after Norman Robert Pogson - British astronomer (1829 -1891).,2017-04-27 09:39:59.730000,https://en.wikipedia.org/wiki/N._R._Pogson,
Day 419.9: Arrived at Bjerknes,2017-04-27 15:03:19.710000,http://wenamethestars.inkleby.com/feature/759,http://wenamethestars.inkleby.com/static/moon/1836.png
Bjerknes is named after Vilhelm Friman Koren Bjerknes - Norwegian physicist (1862 -1951).,2017-04-27 15:04:19.710000,https://en.wikipedia.org/wiki/Vilhelm_Bjerknes,
Day 420.2: Arrived at Milne,2017-04-27 21:16:51.960000,http://wenamethestars.inkleby.com/feature/3904,http://wenamethestars.inkleby.com/static/moon/1837.png
"Milne is named after Edward Arthur Milne - British mathematician, astrophysicist (1896 -1950).",2017-04-27 21:17:51.960000,https://en.wikipedia.org/wiki/Edward_Arthur_Milne,
Day 420.4: Arrived at Alden,2017-04-28 03:04:17.220000,http://wenamethestars.inkleby.com/feature/170,http://wenamethestars.inkleby.com/static/moon/1838.png
Alden is named after Harold Lee Alden - American astronomer (1890 -1964).,2017-04-28 03:05:17.220000,https://en.wikipedia.org/wiki/Harold_Alden,
Day 420.6: Arrived at Scaliger,2017-04-28 07:22:58.980000,http://wenamethestars.inkleby.com/feature/5352,http://wenamethestars.inkleby.com/static/moon/1839.png
Scaliger is named after Joseph Justus Scaliger - French chronologist (1540 -1609).,2017-04-28 07:23:58.980000,https://en.wikipedia.org/wiki/Joseph_Justus_Scaliger,
Day 420.8: Arrived at Perel'man,2017-04-28 13:02:14.100000,http://wenamethestars.inkleby.com/feature/4654,http://wenamethestars.inkleby.com/static/moon/1840.png
Day 421.1: Arrived at Parkhurst,2017-04-28 18:28:36.300000,http://wenamethestars.inkleby.com/feature/4590,http://wenamethestars.inkleby.com/static/moon/1841.png
Parkhurst is named after John A. Parkhurst - American astronomer (1861 -1925).,2017-04-28 18:29:36.300000,https://en.wikipedia.org/wiki/John_Adelbert_Parkhurst,
Day 421.2: Arrived at Lacus Solitudinis,2017-04-28 21:11:23.370000,http://wenamethestars.inkleby.com/feature/3216,http://wenamethestars.inkleby.com/static/moon/1842.png
Day 421.2: Arrived at Bowditch,2017-04-28 22:59:38.220000,http://wenamethestars.inkleby.com/feature/846,http://wenamethestars.inkleby.com/static/moon/1843.png
"Bowditch is named after Nathaniel Bowditch - American astronomer, mathematician (1773 -1848).",2017-04-28 23:00:38.220000,https://en.wikipedia.org/wiki/Nathaniel_Bowditch,
Day 421.3: Arrived at Rima Siegfried,2017-04-28 23:20:38.940000,http://wenamethestars.inkleby.com/feature/5082,http://wenamethestars.inkleby.com/static/moon/1844.png
Day 421.3: Arrived at Karima,2017-04-28 23:25:21.540000,http://wenamethestars.inkleby.com/feature/2928,http://wenamethestars.inkleby.com/static/moon/1845.png
Day 421.3: Arrived at Fairouz,2017-04-28 23:30:40.950000,http://wenamethestars.inkleby.com/feature/1901,http://wenamethestars.inkleby.com/static/moon/1846.png
Day 421.3: Arrived at Bawa,2017-04-29 00:16:08.220000,http://wenamethestars.inkleby.com/feature/644,http://wenamethestars.inkleby.com/static/moon/1847.png
Day 421.3: Arrived at Edith,2017-04-29 00:44:09.420000,http://wenamethestars.inkleby.com/feature/1724,http://wenamethestars.inkleby.com/static/moon/1848.png
Day 421.4: Arrived at Koval'skiy,2017-04-29 03:31:45.030000,http://wenamethestars.inkleby.com/feature/3105,http://wenamethestars.inkleby.com/static/moon/1849.png
Day 421.5: Arrived at Titius,2017-04-29 05:50:18.600000,http://wenamethestars.inkleby.com/feature/6035,http://wenamethestars.inkleby.com/static/moon/1850.png
Titius is named after Johann Daniel Titius - German astronomer (1729 -1796).,2017-04-29 05:51:18.600000,https://en.wikipedia.org/wiki/Johann_Daniel_Titius,
Day 421.8: Arrived at Donner,2017-04-29 11:00:46.260000,http://wenamethestars.inkleby.com/feature/1577,http://wenamethestars.inkleby.com/static/moon/1851.png
Donner is named after Anders Severin Donner - Finnish astronomer (1854 -1938).,2017-04-29 11:01:46.260000,https://en.wikipedia.org/wiki/Anders_Donner,
Day 421.9: Arrived at Gernsback,2017-04-29 14:12:48.420000,http://wenamethestars.inkleby.com/feature/2148,http://wenamethestars.inkleby.com/static/moon/1852.png
Gernsback is named after Hugo Gernsback - American writer (1884 -1967).,2017-04-29 14:13:48.420000,https://en.wikipedia.org/wiki/Hugo_Gernsback,
Day 422.0: Arrived at Lamb,2017-04-29 17:20:26.340000,http://wenamethestars.inkleby.com/feature/3252,http://wenamethestars.inkleby.com/static/moon/1853.png
"Lamb is named after Sir Horace Lamb - British mathematician, physicist (1849 -1934).",2017-04-29 17:21:26.340000,https://en.wikipedia.org/wiki/Sir_Horace_Lamb_Chair,
Day 422.1: Arrived at Anuchin,2017-04-29 20:05:25.890000,http://wenamethestars.inkleby.com/feature/304,http://wenamethestars.inkleby.com/static/moon/1854.png
Day 422.3: Arrived at Kugler,2017-04-30 00:48:48.870000,http://wenamethestars.inkleby.com/feature/3137,http://wenamethestars.inkleby.com/static/moon/1855.png
Kugler is named after Franz Xaver Kugler - German -Babylonian chronologist (1862 -1929).,2017-04-30 00:49:48.870000,https://en.wikipedia.org/wiki/Franz_Xaver_Kugler,
Day 422.6: Arrived at Sikorsky,2017-04-30 07:04:26.040000,http://wenamethestars.inkleby.com/feature/5531,http://wenamethestars.inkleby.com/static/moon/1856.png
Sikorsky is named after Igor Ivanovich Sikorsky - Russian -American aeronautical engineer (1889 -1972).,2017-04-30 07:05:26.040000,https://en.wikipedia.org/wiki/Igor_Sikorsky,
Day 422.7: Arrived at Vallis Schrödinger,2017-04-30 09:15:11.070000,http://wenamethestars.inkleby.com/feature/6299,http://wenamethestars.inkleby.com/static/moon/1857.png
Day 422.9: Arrived at Rittenhouse,2017-04-30 15:19:07.500000,http://wenamethestars.inkleby.com/feature/5157,http://wenamethestars.inkleby.com/static/moon/1858.png
"Rittenhouse is named after David Rittenhouse - American inventor, astronomer, mathematician (1732 -1796).",2017-04-30 15:20:07.500000,https://en.wikipedia.org/wiki/David_Rittenhouse,
Day 423.2: Arrived at Ganswindt,2017-04-30 22:50:09.240000,http://wenamethestars.inkleby.com/feature/2101,http://wenamethestars.inkleby.com/static/moon/1859.png
Ganswindt is named after Hermann Ganswindt - German rocketry engineer (1856 -1934).,2017-04-30 22:51:09.240000,https://en.wikipedia.org/wiki/Hermann_Ganswindt,
Day 423.4: Arrived at Idel'son,2017-05-01 01:40:33.960000,http://wenamethestars.inkleby.com/feature/2650,http://wenamethestars.inkleby.com/static/moon/1860.png
Day 423.6: Arrived at Slater,2017-05-01 06:45:40.140000,http://wenamethestars.inkleby.com/feature/15325,http://wenamethestars.inkleby.com/static/moon/1861.png
"Slater is named after David Charles Slater - American planetary scientist, specialist in optics and  detectors (1957 -2011).",2017-05-01 06:46:40.140000,https://en.wikipedia.org/wiki/Heath_Slater,
Day 424.0: Arrived at Petermann,2017-05-01 17:49:33.420000,http://wenamethestars.inkleby.com/feature/4669,http://wenamethestars.inkleby.com/static/moon/1862.png
Petermann is named after August Heinrich Petermann - German geographer (1822 -1878).,2017-05-01 17:50:33.420000,https://en.wikipedia.org/wiki/August_Heinrich_Petermann,
Day 424.2: Arrived at Cusanus,2017-05-01 20:56:32.640000,http://wenamethestars.inkleby.com/feature/1354,http://wenamethestars.inkleby.com/static/moon/1863.png
"Cusanus is named after Nikolaus Krebs Cusanus - German mathematician, philosopher (1401 -1464).",2017-05-01 20:57:32.640000,https://en.wikipedia.org/wiki/Nicholas_of_Cusa,
Day 424.9: Arrived at Mercurius,2017-05-02 13:53:59.910000,http://wenamethestars.inkleby.com/feature/3850,http://wenamethestars.inkleby.com/static/moon/1864.png
Day 425.0: Arrived at Lacus Spei,2017-05-02 16:42:07.920000,http://wenamethestars.inkleby.com/feature/3218,http://wenamethestars.inkleby.com/static/moon/1865.png
Day 425.2: Arrived at Carrington,2017-05-02 21:43:54.210000,http://wenamethestars.inkleby.com/feature/1032,http://wenamethestars.inkleby.com/static/moon/1866.png
Carrington is named after Richard Christopher Carrington - British astronomer (1826 -1875).,2017-05-02 21:44:54.210000,https://en.wikipedia.org/wiki/Richard_Christopher_Carrington,
Day 425.3: Arrived at Schumacher,2017-05-03 00:07:50.340000,http://wenamethestars.inkleby.com/feature/5385,http://wenamethestars.inkleby.com/static/moon/1867.png
Schumacher is named after Heinrich Christian Schumacher - German astronomer (1780 -1850).,2017-05-03 00:08:50.340000,https://en.wikipedia.org/wiki/Heinrich_Christian_Schumacher,
Day 425.4: Arrived at Messala,2017-05-03 03:03:55.080000,http://wenamethestars.inkleby.com/feature/3868,http://wenamethestars.inkleby.com/static/moon/1868.png
Day 425.6: Arrived at Bernoulli,2017-05-03 07:06:51.570000,http://wenamethestars.inkleby.com/feature/709,http://wenamethestars.inkleby.com/static/moon/1869.png
Day 425.9: Arrived at Delmotte,2017-05-03 13:27:20.250000,http://wenamethestars.inkleby.com/feature/1474,http://wenamethestars.inkleby.com/static/moon/1870.png
Delmotte is named after Gabriel Delmotte - French astronomer (1876 -1950).,2017-05-03 13:28:20.250000,https://en.wikipedia.org/wiki/Gabriel_Delmotte,
Day 426.1: Arrived at Rima Cleomedes,2017-05-03 19:41:05.730000,http://wenamethestars.inkleby.com/feature/5050,http://wenamethestars.inkleby.com/static/moon/1871.png
Day 426.2: Arrived at Burckhardt,2017-05-03 22:54:41.400000,http://wenamethestars.inkleby.com/feature/922,http://wenamethestars.inkleby.com/static/moon/1872.png
